,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,class,predicted
10382,<= 34,management,married,tertiary,no,> 1158,yes,no,cellular,<= 11,nov,<= 2,171,2,failure,0,1
10383,> 45,blue-collar,married,primary,no,> 1158,no,no,cellular,(11 - 20],aug,> 2,-1,0,unknown,0,0
10384,> 45,entrepreneur,married,secondary,no,<= 235,no,no,unknown,(11 - 20],jun,<= 2,-1,0,unknown,0,0
10385,> 45,housemaid,married,primary,no,(235 - 1158],no,no,cellular,> 20,nov,> 2,-1,0,unknown,0,0
10386,> 45,management,married,tertiary,no,(235 - 1158],yes,no,cellular,(11 - 20],nov,<= 2,-1,0,unknown,0,0
10387,(34 - 45],blue-collar,married,secondary,no,(235 - 1158],yes,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
10388,(34 - 45],admin.,married,secondary,no,<= 235,yes,no,cellular,> 20,jul,> 2,-1,0,unknown,0,0
10389,<= 34,management,married,tertiary,no,<= 235,no,no,cellular,(11 - 20],aug,> 2,-1,0,unknown,0,0
10390,> 45,admin.,divorced,secondary,no,> 1158,yes,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
10391,(34 - 45],technician,married,secondary,no,> 1158,no,no,cellular,(11 - 20],apr,<= 2,-1,0,unknown,0,1
10392,(34 - 45],technician,divorced,secondary,no,> 1158,no,no,unknown,<= 11,jun,> 2,-1,0,unknown,0,0
10393,(34 - 45],services,married,secondary,no,> 1158,no,no,cellular,> 20,jul,> 2,-1,0,unknown,0,0
10394,(34 - 45],blue-collar,married,secondary,no,<= 235,yes,yes,unknown,> 20,may,<= 2,-1,0,unknown,0,0
10395,> 45,entrepreneur,married,secondary,no,<= 235,no,yes,telephone,<= 11,jul,<= 2,-1,0,unknown,0,0
10396,> 45,retired,married,secondary,no,> 1158,no,no,unknown,(11 - 20],jun,> 2,-1,0,unknown,0,0
10397,<= 34,student,single,secondary,no,(235 - 1158],no,no,cellular,> 20,feb,<= 2,187,2,success,0,1
10398,<= 34,management,single,tertiary,no,(235 - 1158],no,no,cellular,(11 - 20],apr,<= 2,199,3,other,0,1
10399,(34 - 45],admin.,single,tertiary,no,(235 - 1158],no,yes,cellular,> 20,may,<= 2,-1,0,unknown,0,0
10400,(34 - 45],entrepreneur,divorced,secondary,no,> 1158,yes,yes,unknown,(11 - 20],jun,> 2,-1,0,unknown,0,0
10401,(34 - 45],blue-collar,married,secondary,no,(235 - 1158],yes,no,unknown,<= 11,may,<= 2,-1,0,unknown,0,0
10402,> 45,housemaid,married,primary,no,(235 - 1158],no,no,cellular,> 20,apr,<= 2,187,1,other,0,1
10403,(34 - 45],technician,married,secondary,no,<= 235,no,no,telephone,(11 - 20],aug,> 2,-1,0,unknown,0,0
10404,> 45,blue-collar,married,primary,no,> 1158,no,no,cellular,(11 - 20],aug,> 2,-1,0,unknown,0,0
10405,<= 34,technician,single,tertiary,no,<= 235,no,no,cellular,> 20,aug,> 2,-1,0,unknown,0,0
10406,<= 34,unemployed,married,tertiary,no,> 1158,no,no,cellular,(11 - 20],jun,<= 2,301,6,failure,0,1
10407,> 45,blue-collar,married,primary,no,<= 235,no,no,cellular,<= 11,jul,<= 2,-1,0,unknown,0,0
10408,(34 - 45],technician,single,tertiary,no,> 1158,no,no,cellular,(11 - 20],jul,> 2,-1,0,unknown,0,1
10409,> 45,retired,married,secondary,no,> 1158,no,no,cellular,<= 11,nov,<= 2,92,3,failure,0,1
10410,<= 34,management,single,tertiary,no,> 1158,no,yes,cellular,(11 - 20],nov,> 2,-1,0,unknown,0,0
10411,<= 34,admin.,single,secondary,no,> 1158,yes,no,unknown,> 20,may,<= 2,-1,0,unknown,0,0
10412,<= 34,blue-collar,married,secondary,no,<= 235,no,yes,cellular,> 20,jan,<= 2,-1,0,unknown,0,0
10413,> 45,technician,married,secondary,no,(235 - 1158],yes,no,cellular,<= 11,may,<= 2,261,4,failure,0,0
10414,> 45,blue-collar,married,primary,no,> 1158,no,yes,cellular,(11 - 20],nov,<= 2,-1,0,unknown,0,0
10415,> 45,blue-collar,married,unknown,no,<= 235,yes,no,telephone,<= 11,may,> 2,-1,0,unknown,0,0
10416,> 45,retired,married,secondary,no,> 1158,no,no,cellular,(11 - 20],aug,<= 2,-1,0,unknown,0,1
10417,<= 34,admin.,single,tertiary,no,> 1158,no,no,cellular,(11 - 20],oct,<= 2,-1,0,unknown,0,1
10418,(34 - 45],technician,married,tertiary,no,<= 235,yes,no,cellular,(11 - 20],may,<= 2,-1,0,unknown,0,0
10419,> 45,blue-collar,married,primary,no,(235 - 1158],yes,no,unknown,<= 11,jun,> 2,-1,0,unknown,0,0
10420,<= 34,technician,married,secondary,no,<= 235,no,no,cellular,> 20,aug,<= 2,-1,0,unknown,0,0
10421,<= 34,self-employed,single,tertiary,no,> 1158,yes,no,cellular,> 20,jul,> 2,-1,0,unknown,0,0
10422,> 45,services,married,secondary,no,<= 235,yes,no,cellular,> 20,jul,<= 2,-1,0,unknown,0,0
10423,(34 - 45],services,single,secondary,no,<= 235,no,no,cellular,<= 11,feb,> 2,-1,0,unknown,0,1
10424,<= 34,blue-collar,single,secondary,no,(235 - 1158],yes,no,cellular,<= 11,jul,<= 2,-1,0,unknown,0,1
10425,(34 - 45],blue-collar,married,primary,no,<= 235,no,no,cellular,> 20,jul,> 2,-1,0,unknown,0,0
10426,> 45,housemaid,divorced,primary,no,> 1158,no,no,cellular,> 20,jul,> 2,-1,0,unknown,0,1
10427,> 45,blue-collar,married,secondary,no,<= 235,no,no,cellular,<= 11,aug,<= 2,-1,0,unknown,0,1
10428,<= 34,technician,single,tertiary,no,> 1158,yes,no,cellular,> 20,aug,> 2,-1,0,unknown,0,0
10429,(34 - 45],unemployed,married,primary,no,<= 235,yes,no,cellular,<= 11,feb,<= 2,-1,0,unknown,0,0
10430,> 45,management,single,tertiary,no,<= 235,no,no,cellular,> 20,aug,<= 2,-1,0,unknown,0,0
10431,<= 34,blue-collar,single,secondary,no,<= 235,no,no,cellular,> 20,jan,<= 2,-1,0,unknown,0,0
10432,> 45,admin.,married,secondary,no,> 1158,no,yes,cellular,<= 11,aug,> 2,-1,0,unknown,0,0
10433,<= 34,technician,married,tertiary,no,(235 - 1158],no,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
10434,(34 - 45],technician,married,secondary,yes,<= 235,no,no,unknown,(11 - 20],jun,<= 2,-1,0,unknown,0,0
10435,<= 34,technician,divorced,secondary,no,<= 235,no,yes,cellular,<= 11,jul,<= 2,-1,0,unknown,0,1
10436,(34 - 45],technician,divorced,secondary,no,(235 - 1158],no,no,cellular,(11 - 20],aug,> 2,-1,0,unknown,0,0
10437,(34 - 45],blue-collar,married,primary,no,(235 - 1158],yes,no,cellular,(11 - 20],may,> 2,-1,0,unknown,0,0
10438,> 45,retired,married,primary,no,> 1158,no,no,telephone,<= 11,sep,<= 2,208,2,other,0,1
10439,> 45,retired,divorced,secondary,no,<= 235,no,no,unknown,(11 - 20],jun,> 2,-1,0,unknown,0,0
10440,(34 - 45],management,single,tertiary,no,> 1158,no,no,cellular,(11 - 20],aug,<= 2,-1,0,unknown,0,0
10441,> 45,blue-collar,married,primary,no,<= 235,yes,no,unknown,<= 11,may,<= 2,-1,0,unknown,0,0
10442,<= 34,management,single,secondary,no,(235 - 1158],no,no,cellular,(11 - 20],jul,<= 2,185,1,success,0,1
10443,> 45,blue-collar,married,secondary,no,<= 235,yes,no,cellular,(11 - 20],apr,<= 2,-1,0,unknown,0,0
10444,> 45,admin.,married,secondary,no,<= 235,no,no,cellular,> 20,jan,<= 2,183,2,failure,0,1
10445,> 45,retired,married,secondary,no,<= 235,no,no,cellular,<= 11,aug,> 2,-1,0,unknown,0,0
10446,(34 - 45],entrepreneur,married,secondary,no,<= 235,yes,no,telephone,(11 - 20],may,> 2,-1,0,unknown,0,0
10447,<= 34,technician,married,secondary,no,<= 235,yes,no,unknown,> 20,may,<= 2,-1,0,unknown,0,0
10448,<= 34,technician,single,secondary,no,<= 235,no,no,cellular,(11 - 20],aug,> 2,-1,0,unknown,0,0
10449,<= 34,admin.,single,secondary,no,<= 235,no,no,cellular,> 20,jan,<= 2,-1,0,unknown,0,0
10450,(34 - 45],blue-collar,married,secondary,no,> 1158,yes,no,cellular,(11 - 20],may,> 2,-1,0,unknown,0,0
10451,(34 - 45],admin.,single,secondary,no,(235 - 1158],yes,no,unknown,<= 11,may,<= 2,-1,0,unknown,0,0
10452,(34 - 45],entrepreneur,married,secondary,no,(235 - 1158],no,no,unknown,(11 - 20],jun,> 2,-1,0,unknown,0,0
10453,> 45,management,divorced,tertiary,no,> 1158,yes,no,cellular,(11 - 20],nov,> 2,152,11,other,0,1
10454,> 45,admin.,single,secondary,no,<= 235,no,yes,telephone,> 20,jul,> 2,-1,0,unknown,0,0
10455,<= 34,blue-collar,married,primary,no,<= 235,yes,yes,cellular,<= 11,may,<= 2,361,4,failure,0,0
10456,(34 - 45],blue-collar,married,primary,no,(235 - 1158],yes,no,unknown,<= 11,jun,<= 2,-1,0,unknown,0,0
10457,<= 34,admin.,single,secondary,no,(235 - 1158],yes,no,cellular,<= 11,feb,<= 2,273,2,failure,0,0
10458,> 45,blue-collar,married,secondary,yes,<= 235,no,no,cellular,(11 - 20],aug,> 2,-1,0,unknown,0,0
10459,<= 34,services,married,secondary,no,<= 235,yes,no,cellular,> 20,jul,> 2,-1,0,unknown,0,0
10460,> 45,admin.,married,primary,no,> 1158,yes,no,telephone,(11 - 20],nov,<= 2,-1,0,unknown,0,0
10461,(34 - 45],blue-collar,married,secondary,no,<= 235,no,no,unknown,(11 - 20],jun,<= 2,-1,0,unknown,0,0
10462,> 45,technician,married,secondary,no,> 1158,yes,no,unknown,> 20,may,> 2,-1,0,unknown,0,0
10463,> 45,housemaid,married,primary,no,<= 235,no,no,cellular,<= 11,aug,> 2,-1,0,unknown,0,0
10464,(34 - 45],admin.,married,unknown,no,<= 235,no,yes,unknown,<= 11,may,<= 2,-1,0,unknown,0,0
10465,<= 34,blue-collar,married,primary,no,(235 - 1158],no,no,cellular,<= 11,jul,<= 2,-1,0,unknown,0,0
10466,(34 - 45],management,married,tertiary,no,> 1158,no,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
10467,> 45,technician,married,tertiary,no,(235 - 1158],no,no,unknown,(11 - 20],jun,<= 2,-1,0,unknown,0,0
10468,(34 - 45],entrepreneur,married,tertiary,no,<= 235,no,no,unknown,<= 11,jun,> 2,-1,0,unknown,0,0
10469,(34 - 45],management,divorced,tertiary,no,> 1158,no,no,cellular,<= 11,aug,<= 2,-1,0,unknown,0,1
10470,> 45,management,married,tertiary,no,(235 - 1158],no,no,cellular,<= 11,feb,<= 2,-1,0,unknown,0,1
10471,> 45,management,married,tertiary,no,(235 - 1158],no,yes,cellular,> 20,jul,> 2,-1,0,unknown,0,0
10472,(34 - 45],blue-collar,married,secondary,no,(235 - 1158],yes,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
10473,(34 - 45],blue-collar,divorced,unknown,no,(235 - 1158],no,no,cellular,<= 11,feb,> 2,187,5,other,0,1
10474,(34 - 45],blue-collar,married,primary,no,<= 235,yes,no,unknown,<= 11,may,<= 2,-1,0,unknown,0,0
10475,<= 34,technician,single,secondary,no,(235 - 1158],yes,no,cellular,<= 11,apr,<= 2,-1,0,unknown,0,0
10476,(34 - 45],services,married,secondary,no,<= 235,yes,no,cellular,<= 11,may,> 2,-1,0,unknown,0,1
10477,(34 - 45],technician,single,tertiary,no,(235 - 1158],no,no,cellular,> 20,jan,<= 2,-1,0,unknown,0,1
10478,<= 34,management,single,tertiary,no,(235 - 1158],no,no,cellular,> 20,jul,> 2,179,4,failure,0,1
10479,(34 - 45],management,single,tertiary,no,(235 - 1158],yes,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
10480,(34 - 45],services,married,secondary,no,> 1158,no,no,unknown,> 20,may,<= 2,-1,0,unknown,0,0
10481,(34 - 45],blue-collar,divorced,unknown,no,(235 - 1158],yes,no,cellular,(11 - 20],may,<= 2,-1,0,unknown,0,0
10482,<= 34,technician,single,tertiary,no,> 1158,no,no,cellular,> 20,jan,<= 2,-1,0,unknown,0,1
10483,> 45,management,married,tertiary,no,<= 235,no,no,cellular,> 20,aug,> 2,-1,0,unknown,0,0
10484,> 45,technician,married,secondary,no,> 1158,no,no,unknown,(11 - 20],jun,<= 2,-1,0,unknown,0,0
10485,(34 - 45],technician,single,tertiary,no,<= 235,yes,yes,cellular,<= 11,feb,> 2,113,20,failure,0,0
10486,(34 - 45],blue-collar,married,secondary,no,> 1158,yes,no,cellular,<= 11,may,<= 2,-1,0,unknown,0,0
10487,(34 - 45],admin.,single,secondary,no,<= 235,yes,no,unknown,<= 11,jun,> 2,-1,0,unknown,0,0
10488,(34 - 45],admin.,married,secondary,no,> 1158,no,no,unknown,(11 - 20],jun,> 2,-1,0,unknown,0,0
10489,(34 - 45],blue-collar,married,secondary,no,(235 - 1158],yes,no,cellular,<= 11,may,<= 2,-1,0,unknown,0,0
10490,> 45,management,married,primary,no,> 1158,no,no,unknown,<= 11,jun,<= 2,-1,0,unknown,0,0
10491,> 45,admin.,divorced,secondary,no,> 1158,yes,yes,cellular,<= 11,apr,<= 2,307,1,other,0,0
10492,<= 34,services,single,tertiary,no,(235 - 1158],no,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
10493,> 45,management,married,tertiary,no,(235 - 1158],no,no,unknown,<= 11,jun,<= 2,-1,0,unknown,0,0
10494,> 45,management,married,secondary,no,<= 235,no,no,cellular,<= 11,feb,<= 2,-1,0,unknown,0,0
10495,(34 - 45],services,married,secondary,no,<= 235,yes,no,cellular,<= 11,feb,<= 2,252,2,other,0,0
10496,<= 34,blue-collar,married,secondary,no,(235 - 1158],yes,no,unknown,<= 11,jun,<= 2,-1,0,unknown,0,0
10497,<= 34,technician,single,secondary,no,(235 - 1158],no,no,cellular,> 20,aug,> 2,-1,0,unknown,0,0
10498,<= 34,management,married,tertiary,no,<= 235,yes,no,unknown,<= 11,may,> 2,-1,0,unknown,0,0
10499,(34 - 45],management,single,tertiary,no,<= 235,yes,no,unknown,<= 11,jun,<= 2,-1,0,unknown,0,1
10500,<= 34,blue-collar,single,secondary,no,<= 235,no,no,cellular,<= 11,feb,<= 2,-1,0,unknown,0,0
10501,<= 34,technician,single,secondary,no,<= 235,no,no,cellular,(11 - 20],aug,<= 2,-1,0,unknown,0,0
10502,<= 34,blue-collar,single,secondary,no,<= 235,no,no,cellular,<= 11,feb,<= 2,365,1,failure,0,0
10503,<= 34,housemaid,married,primary,no,<= 235,no,no,cellular,<= 11,aug,<= 2,-1,0,unknown,0,0
10504,<= 34,technician,single,tertiary,no,(235 - 1158],yes,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
10505,<= 34,admin.,single,secondary,no,(235 - 1158],no,no,cellular,> 20,jul,<= 2,-1,0,unknown,0,1
10506,> 45,technician,divorced,tertiary,no,> 1158,no,no,cellular,> 20,aug,> 2,-1,0,unknown,0,0
10507,(34 - 45],technician,married,secondary,no,(235 - 1158],yes,no,cellular,(11 - 20],nov,<= 2,181,2,other,0,0
10508,> 45,blue-collar,married,secondary,no,> 1158,no,no,telephone,(11 - 20],aug,> 2,-1,0,unknown,0,0
10509,(34 - 45],blue-collar,married,secondary,no,<= 235,no,no,cellular,<= 11,feb,<= 2,244,1,failure,0,0
10510,(34 - 45],management,married,tertiary,no,> 1158,yes,yes,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
10511,(34 - 45],blue-collar,married,secondary,no,<= 235,yes,no,unknown,> 20,may,<= 2,-1,0,unknown,0,0
10512,(34 - 45],blue-collar,married,secondary,no,> 1158,yes,no,unknown,(11 - 20],jun,> 2,-1,0,unknown,0,0
10513,> 45,admin.,married,secondary,no,(235 - 1158],no,no,cellular,> 20,aug,> 2,-1,0,unknown,0,0
10514,> 45,blue-collar,married,primary,no,> 1158,yes,no,cellular,<= 11,may,<= 2,-1,0,unknown,0,1
10515,(34 - 45],services,married,secondary,no,> 1158,yes,no,unknown,> 20,may,> 2,-1,0,unknown,0,0
10516,<= 34,services,married,secondary,no,> 1158,yes,yes,cellular,(11 - 20],may,<= 2,-1,0,unknown,0,0
10517,<= 34,unemployed,single,tertiary,no,(235 - 1158],no,no,cellular,> 20,aug,> 2,-1,0,unknown,0,0
10518,> 45,management,married,tertiary,yes,<= 235,no,yes,cellular,> 20,aug,<= 2,-1,0,unknown,0,0
10519,<= 34,self-employed,married,tertiary,no,> 1158,yes,no,unknown,> 20,may,<= 2,-1,0,unknown,0,0
10520,<= 34,services,married,secondary,no,<= 235,yes,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
10521,<= 34,student,single,secondary,no,> 1158,no,no,cellular,> 20,may,<= 2,63,5,failure,0,1
10522,> 45,management,divorced,tertiary,no,> 1158,yes,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
10523,(34 - 45],management,divorced,tertiary,no,(235 - 1158],no,no,cellular,> 20,aug,> 2,-1,0,unknown,0,0
10524,<= 34,admin.,married,secondary,no,<= 235,yes,yes,unknown,> 20,may,<= 2,-1,0,unknown,0,0
10525,(34 - 45],technician,divorced,secondary,no,<= 235,no,no,cellular,<= 11,jul,<= 2,-1,0,unknown,0,1
10526,<= 34,management,married,tertiary,no,> 1158,yes,no,telephone,(11 - 20],aug,<= 2,-1,0,unknown,0,1
10527,> 45,blue-collar,married,primary,no,(235 - 1158],no,no,cellular,> 20,jul,<= 2,-1,0,unknown,0,0
10528,> 45,blue-collar,married,primary,no,> 1158,no,yes,unknown,<= 11,jun,<= 2,-1,0,unknown,0,0
10529,> 45,entrepreneur,married,secondary,no,> 1158,no,no,unknown,<= 11,jun,<= 2,-1,0,unknown,0,0
10530,(34 - 45],management,single,tertiary,no,> 1158,yes,no,unknown,> 20,may,<= 2,-1,0,unknown,0,0
10531,<= 34,management,single,tertiary,no,<= 235,no,no,cellular,<= 11,aug,<= 2,-1,0,unknown,0,0
10532,> 45,unemployed,married,primary,no,> 1158,no,no,cellular,> 20,jan,<= 2,-1,0,unknown,0,0
10533,<= 34,blue-collar,single,secondary,no,> 1158,yes,no,cellular,(11 - 20],apr,<= 2,-1,0,unknown,0,0
10534,> 45,blue-collar,married,unknown,no,<= 235,no,no,unknown,<= 11,jun,> 2,-1,0,unknown,0,0
10535,<= 34,technician,married,secondary,no,(235 - 1158],yes,no,cellular,<= 11,may,<= 2,276,3,failure,0,1
10536,> 45,entrepreneur,divorced,secondary,no,<= 235,no,yes,telephone,> 20,jul,> 2,-1,0,unknown,0,0
10537,<= 34,blue-collar,single,secondary,no,(235 - 1158],yes,no,cellular,<= 11,may,<= 2,353,2,other,0,0
10538,> 45,management,married,tertiary,yes,<= 235,no,yes,cellular,> 20,jul,> 2,-1,0,unknown,0,0
10539,> 45,services,married,secondary,no,(235 - 1158],no,no,cellular,<= 11,aug,<= 2,-1,0,unknown,0,0
10540,(34 - 45],self-employed,married,secondary,no,(235 - 1158],no,yes,cellular,> 20,aug,> 2,-1,0,unknown,0,0
10541,<= 34,management,single,tertiary,no,> 1158,no,no,cellular,<= 11,aug,> 2,-1,0,unknown,0,1
10542,<= 34,management,married,tertiary,no,> 1158,yes,yes,cellular,(11 - 20],apr,<= 2,-1,0,unknown,0,1
10543,> 45,services,married,secondary,no,(235 - 1158],yes,no,unknown,(11 - 20],may,> 2,-1,0,unknown,0,0
10544,> 45,technician,married,unknown,no,<= 235,yes,no,unknown,> 20,may,<= 2,-1,0,unknown,0,0
10545,> 45,management,married,tertiary,no,(235 - 1158],yes,no,cellular,<= 11,feb,> 2,-1,0,unknown,0,0
10546,> 45,management,married,tertiary,no,> 1158,no,no,telephone,<= 11,aug,> 2,-1,0,unknown,0,1
10547,<= 34,admin.,married,secondary,no,<= 235,no,yes,cellular,> 20,jul,<= 2,-1,0,unknown,0,0
10548,> 45,retired,married,secondary,no,> 1158,yes,no,cellular,> 20,jul,> 2,-1,0,unknown,0,1
10549,(34 - 45],blue-collar,married,secondary,no,(235 - 1158],yes,yes,cellular,(11 - 20],apr,<= 2,281,1,failure,0,0
10550,(34 - 45],services,married,secondary,no,> 1158,yes,no,telephone,(11 - 20],nov,<= 2,-1,0,unknown,0,0
10551,> 45,blue-collar,married,primary,no,<= 235,no,no,unknown,(11 - 20],jun,<= 2,-1,0,unknown,0,0
10552,<= 34,management,single,tertiary,no,(235 - 1158],yes,no,cellular,<= 11,jul,<= 2,-1,0,unknown,0,1
10553,> 45,blue-collar,married,secondary,no,(235 - 1158],yes,no,cellular,(11 - 20],may,> 2,-1,0,unknown,0,0
10554,<= 34,management,single,tertiary,no,> 1158,no,no,cellular,<= 11,jun,<= 2,-1,0,unknown,0,1
10555,> 45,management,divorced,tertiary,no,(235 - 1158],no,no,cellular,<= 11,feb,<= 2,199,3,other,0,1
10556,<= 34,admin.,single,tertiary,no,<= 235,no,no,cellular,> 20,jan,<= 2,-1,0,unknown,0,0
10557,> 45,unemployed,married,secondary,no,> 1158,yes,no,cellular,<= 11,feb,<= 2,-1,0,unknown,0,1
10558,> 45,technician,divorced,tertiary,no,(235 - 1158],yes,no,unknown,> 20,may,<= 2,-1,0,unknown,0,0
10559,<= 34,management,single,tertiary,no,> 1158,no,no,cellular,<= 11,feb,<= 2,-1,0,unknown,0,0
10560,<= 34,technician,married,secondary,no,<= 235,no,no,cellular,(11 - 20],may,<= 2,-1,0,unknown,0,0
10561,(34 - 45],housemaid,married,secondary,no,(235 - 1158],no,no,unknown,<= 11,jun,> 2,-1,0,unknown,0,0
10562,> 45,retired,married,primary,no,(235 - 1158],no,no,telephone,<= 11,sep,<= 2,-1,0,unknown,0,1
10563,(34 - 45],admin.,married,secondary,no,<= 235,yes,no,telephone,(11 - 20],jul,> 2,-1,0,unknown,0,0
10564,(34 - 45],technician,divorced,secondary,no,(235 - 1158],yes,no,unknown,(11 - 20],aug,<= 2,651,1,success,0,1
10565,(34 - 45],admin.,married,secondary,no,<= 235,yes,yes,cellular,> 20,jul,<= 2,-1,0,unknown,0,0
10566,> 45,blue-collar,divorced,primary,no,> 1158,no,no,unknown,(11 - 20],jun,> 2,-1,0,unknown,0,0
10567,(34 - 45],admin.,single,secondary,no,(235 - 1158],yes,no,unknown,(11 - 20],may,> 2,-1,0,unknown,0,0
10568,> 45,services,married,tertiary,no,(235 - 1158],no,no,telephone,(11 - 20],may,> 2,-1,0,unknown,0,0
10569,<= 34,unemployed,single,tertiary,no,> 1158,no,no,telephone,> 20,feb,<= 2,-1,0,unknown,0,1
10570,> 45,unknown,married,unknown,no,(235 - 1158],no,no,telephone,<= 11,nov,<= 2,185,3,success,0,1
10571,> 45,housemaid,divorced,primary,no,<= 235,no,no,cellular,<= 11,jun,<= 2,-1,0,unknown,0,1
10572,<= 34,admin.,married,secondary,no,<= 235,yes,no,cellular,<= 11,may,<= 2,-1,0,unknown,0,0
10573,(34 - 45],admin.,single,secondary,no,(235 - 1158],yes,yes,cellular,<= 11,may,> 2,325,19,failure,0,0
10574,(34 - 45],admin.,married,secondary,no,(235 - 1158],yes,no,cellular,<= 11,feb,<= 2,-1,0,unknown,0,0
10575,> 45,blue-collar,divorced,secondary,no,(235 - 1158],no,yes,cellular,> 20,jul,> 2,-1,0,unknown,0,0
10576,<= 34,management,married,tertiary,no,(235 - 1158],no,no,cellular,> 20,aug,> 2,-1,0,unknown,0,0
10577,(34 - 45],services,married,unknown,no,> 1158,no,yes,cellular,> 20,jul,> 2,-1,0,unknown,0,0
10578,(34 - 45],entrepreneur,divorced,secondary,no,> 1158,no,yes,cellular,(11 - 20],nov,<= 2,-1,0,unknown,0,0
10579,(34 - 45],admin.,single,secondary,no,> 1158,no,no,unknown,<= 11,jun,<= 2,-1,0,unknown,0,0
10580,<= 34,admin.,single,secondary,no,<= 235,yes,no,unknown,<= 11,may,> 2,-1,0,unknown,0,0
10581,(34 - 45],management,single,tertiary,no,(235 - 1158],no,no,cellular,<= 11,feb,<= 2,-1,0,unknown,0,1
10582,> 45,retired,married,secondary,no,> 1158,no,no,cellular,> 20,oct,<= 2,-1,0,unknown,0,1
10583,(34 - 45],technician,married,secondary,no,(235 - 1158],no,no,cellular,(11 - 20],nov,<= 2,-1,0,unknown,0,0
10584,<= 34,blue-collar,single,secondary,no,<= 235,no,yes,cellular,> 20,jul,<= 2,-1,0,unknown,0,0
10585,> 45,entrepreneur,married,tertiary,no,> 1158,no,yes,cellular,<= 11,jul,<= 2,-1,0,unknown,0,0
10586,> 45,management,divorced,tertiary,no,(235 - 1158],yes,no,cellular,(11 - 20],apr,> 2,-1,0,unknown,0,1
10587,<= 34,management,married,tertiary,no,(235 - 1158],no,no,cellular,> 20,aug,> 2,-1,0,unknown,0,0
10588,> 45,retired,married,primary,no,> 1158,yes,yes,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
10589,<= 34,management,single,tertiary,no,> 1158,no,no,cellular,(11 - 20],aug,> 2,-1,0,unknown,0,0
10590,(34 - 45],technician,single,secondary,no,(235 - 1158],yes,no,cellular,> 20,nov,> 2,182,3,failure,0,0
10591,> 45,retired,divorced,unknown,no,<= 235,yes,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
10592,> 45,technician,married,tertiary,no,> 1158,no,no,unknown,(11 - 20],jun,<= 2,-1,0,unknown,0,0
10593,(34 - 45],blue-collar,married,primary,no,(235 - 1158],yes,no,unknown,<= 11,jun,> 2,-1,0,unknown,0,0
10594,(34 - 45],admin.,divorced,secondary,no,(235 - 1158],yes,yes,cellular,(11 - 20],aug,<= 2,-1,0,unknown,0,0
10595,(34 - 45],technician,divorced,secondary,no,> 1158,yes,no,cellular,(11 - 20],aug,> 2,-1,0,unknown,0,0
10596,(34 - 45],blue-collar,married,primary,no,<= 235,yes,yes,cellular,<= 11,may,<= 2,-1,0,unknown,0,0
10597,(34 - 45],technician,single,tertiary,no,(235 - 1158],yes,no,unknown,(11 - 20],may,<= 2,-1,0,unknown,0,0
