,age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,class,predicted
31169,<= 31,Private,Bachelors,Never-Married,Professional,Not-in-family,White,Male,High,0,> 40,1,1
31170,(31 - 44],Private,Masters,Never-Married,Sales,Not-in-family,White,Male,0,High,> 40,1,1
31171,(31 - 44],Private,High School grad,Separated,Blue-Collar,Other-relative,Black,Male,0,0,<= 40,0,0
31172,<= 31,Private,Dropout,Married,Blue-Collar,Other-relative,White,Male,0,0,<= 40,0,0
31173,> 44,Private,High School grad,Widowed,Admin,Not-in-family,White,Female,0,0,<= 40,0,0
31174,(31 - 44],Private,Masters,Married,White-Collar,Husband,White,Male,0,0,> 40,1,1
31175,> 44,Private,High School grad,Separated,Service,Not-in-family,White,Female,0,0,<= 40,0,0
31176,(31 - 44],Private,High School grad,Separated,White-Collar,Not-in-family,White,Male,0,0,> 40,0,0
31177,> 44,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
31178,> 44,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,Low,<= 40,1,1
31179,<= 31,Private,High School grad,Married,Blue-Collar,Husband,Amer-Indian-Eskimo,Male,0,0,> 40,0,0
31180,<= 31,Private,Dropout,Never-Married,Blue-Collar,Own-child,White,Male,0,0,> 40,0,0
31181,> 44,Private,High School grad,Married,Other,Husband,White,Male,0,0,<= 40,0,1
31182,(31 - 44],Local-gov,High School grad,Married,Service,Wife,White,Female,0,0,<= 40,0,1
31183,(31 - 44],Private,Bachelors,Separated,Admin,Not-in-family,White,Female,0,0,<= 40,0,0
31184,> 44,Private,Dropout,Separated,Admin,Unmarried,White,Female,0,0,<= 40,0,0
31185,(31 - 44],Self-emp-not-inc,Dropout,Married,Sales,Husband,White,Male,0,Low,<= 40,1,1
31186,<= 31,Private,Bachelors,Never-Married,Admin,Own-child,White,Female,0,0,<= 40,0,0
31187,(31 - 44],Private,Dropout,Married,Service,Husband,White,Male,Low,0,<= 40,0,0
31188,> 44,Private,Dropout,Separated,Service,Unmarried,White,Female,0,0,<= 40,0,0
31189,(31 - 44],Federal-gov,Bachelors,Never-Married,White-Collar,Not-in-family,White,Female,0,0,> 40,0,0
31190,(31 - 44],Private,Bachelors,Married,Professional,Wife,White,Female,0,0,<= 40,1,1
31191,(31 - 44],Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,<= 40,0,0
31192,(31 - 44],Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
31193,<= 31,Private,High School grad,Never-Married,Blue-Collar,Unmarried,White,Male,0,0,> 40,0,0
31194,> 44,Local-gov,High School grad,Married,Service,Wife,White,Female,0,0,<= 40,1,0
31195,> 44,Private,High School grad,Separated,Admin,Not-in-family,White,Female,0,0,<= 40,0,0
31196,(31 - 44],Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
31197,(31 - 44],Private,Bachelors,Married,Sales,Husband,White,Male,0,0,<= 40,0,1
31198,<= 31,Self-emp-not-inc,Bachelors,Never-Married,Professional,Other-relative,White,Male,0,0,<= 40,0,0
31199,> 44,Private,Associates,Separated,Professional,Not-in-family,Black,Female,0,0,<= 40,0,0
31200,(31 - 44],Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,> 40,1,1
31201,(31 - 44],Private,Masters,Married,Professional,Husband,White,Male,0,0,> 40,1,0
31202,<= 31,Local-gov,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,<= 40,0,0
31203,(31 - 44],Private,High School grad,Married,Sales,Husband,White,Male,0,0,> 40,0,0
31204,<= 31,Local-gov,High School grad,Never-Married,Admin,Not-in-family,White,Female,0,0,<= 40,0,0
31205,(31 - 44],Self-emp-not-inc,Bachelors,Married,Admin,Wife,White,Female,0,0,<= 40,1,0
31206,<= 31,Private,High School grad,Married,Admin,Other-relative,White,Male,0,0,<= 40,0,0
31207,<= 31,Private,High School grad,Separated,Sales,Own-child,White,Female,0,0,<= 40,0,0
31208,> 44,Private,Bachelors,Married,Sales,Husband,White,Male,0,0,<= 40,1,1
31209,(31 - 44],Local-gov,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
31210,<= 31,Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
31211,(31 - 44],Private,High School grad,Married,Sales,Husband,White,Male,0,0,<= 40,0,0
31212,(31 - 44],Private,High School grad,Separated,Sales,Own-child,White,Male,Low,0,> 40,0,0
31213,> 44,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
31214,> 44,Self-emp-not-inc,Dropout,Never-Married,Blue-Collar,Other-relative,White,Male,Low,0,<= 40,0,0
31215,(31 - 44],Self-emp-inc,High School grad,Married,Blue-Collar,Husband,White,Male,Low,0,> 40,1,1
31216,(31 - 44],Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,0,0,<= 40,0,0
31217,> 44,Federal-gov,Bachelors,Married,Blue-Collar,Husband,White,Male,Low,0,<= 40,1,1
31218,(31 - 44],Private,High School grad,Separated,Service,Not-in-family,White,Male,0,0,<= 40,0,0
31219,(31 - 44],Self-emp-not-inc,Dropout,Separated,White-Collar,Unmarried,White,Female,0,0,> 40,0,0
31220,(31 - 44],Private,High School grad,Separated,Blue-Collar,Own-child,White,Male,0,0,<= 40,0,0
31221,<= 31,Private,Bachelors,Never-Married,Professional,Own-child,White,Female,0,0,<= 40,0,0
31222,> 44,Private,High School grad,Widowed,Sales,Not-in-family,White,Female,0,0,<= 40,0,0
31223,<= 31,Private,Bachelors,Married,White-Collar,Wife,White,Female,0,0,<= 40,0,1
31224,(31 - 44],Private,Dropout,Married,Other,Other-relative,White,Male,0,0,<= 40,0,0
31225,(31 - 44],Private,Bachelors,Married,Other,Husband,White,Male,0,0,<= 40,1,1
31226,<= 31,Private,High School grad,Never-Married,Blue-Collar,Own-child,Asian-Pac-Islander,Male,0,0,<= 40,0,0
31227,<= 31,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,<= 40,0,0
31228,<= 31,Private,High School grad,Never-Married,Service,Unmarried,White,Female,0,0,<= 40,0,0
31229,<= 31,Private,High School grad,Never-Married,Service,Own-child,Black,Male,0,0,<= 40,0,0
31230,> 44,Private,High School grad,Married,Other,Husband,White,Male,0,0,<= 40,0,0
31231,(31 - 44],Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,> 40,0,0
31232,> 44,Private,High School grad,Married,Admin,Wife,White,Female,High,0,<= 40,1,1
31233,<= 31,Private,Dropout,Married,White-Collar,Husband,White,Male,0,0,<= 40,0,0
31234,(31 - 44],Private,High School grad,Married,Sales,Husband,White,Male,0,0,> 40,0,1
31235,(31 - 44],State-gov,High School grad,Separated,Admin,Not-in-family,White,Female,0,0,<= 40,0,0
31236,> 44,Self-emp-not-inc,High School grad,Married,Sales,Husband,White,Male,0,0,> 40,0,0
31237,<= 31,Private,Bachelors,Never-Married,Other,Own-child,White,Female,0,0,<= 40,0,0
31238,<= 31,Private,High School grad,Never-Married,Blue-Collar,Own-child,Other,Male,0,0,> 40,0,0
31239,(31 - 44],Private,High School grad,Married,Sales,Husband,White,Male,0,0,> 40,0,1
31240,<= 31,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,> 40,1,0
31241,> 44,Self-emp-inc,High School grad,Married,White-Collar,Husband,White,Male,0,0,<= 40,0,1
31242,(31 - 44],Private,High School grad,Married,Blue-Collar,Wife,White,Female,0,0,<= 40,0,0
31243,(31 - 44],Private,High School grad,Married,Admin,Wife,White,Female,0,0,<= 40,1,1
31244,> 44,Local-gov,Dropout,Never-Married,Blue-Collar,Unmarried,White,Male,0,0,<= 40,0,0
31245,<= 31,Private,High School grad,Never-Married,Service,Not-in-family,Black,Female,0,0,<= 40,0,0
31246,<= 31,Private,High School grad,Separated,Other,Unmarried,Black,Female,0,0,<= 40,0,0
31247,(31 - 44],Private,High School grad,Separated,Admin,Unmarried,White,Female,0,0,<= 40,0,0
31248,<= 31,Private,Dropout,Married,Service,Wife,White,Female,0,0,<= 40,0,0
31249,(31 - 44],Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,0,0,<= 40,0,0
31250,<= 31,Private,Dropout,Never-Married,Blue-Collar,Other-relative,Other,Male,0,0,<= 40,0,0
31251,> 44,Private,High School grad,Separated,Sales,Unmarried,White,Female,0,0,<= 40,0,0
31252,> 44,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
31253,(31 - 44],Private,Dropout,Separated,Service,Unmarried,Black,Female,0,0,<= 40,0,0
31254,<= 31,Private,High School grad,Never-Married,Service,Own-child,Black,Female,0,0,<= 40,0,0
31255,<= 31,Private,High School grad,Never-Married,Sales,Other-relative,Black,Female,0,0,<= 40,0,0
31256,> 44,Local-gov,Doctorate,Married,White-Collar,Husband,White,Male,Low,0,<= 40,0,0
31257,<= 31,Local-gov,Bachelors,Married,Other,Husband,White,Male,0,0,> 40,0,0
31258,(31 - 44],Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,> 40,0,1
31259,(31 - 44],Private,Masters,Married,Professional,Husband,Black,Male,0,0,<= 40,1,0
31260,<= 31,Private,Dropout,Never-Married,Sales,Own-child,White,Male,0,0,<= 40,0,0
31261,<= 31,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
31262,> 44,Private,High School grad,Married,Sales,Husband,White,Male,0,0,<= 40,0,0
31263,> 44,Private,Prof-School,Married,Professional,Husband,White,Male,High,0,<= 40,1,1
31264,> 44,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,High,<= 40,0,0
31265,<= 31,Private,High School grad,Never-Married,Sales,Own-child,White,Female,0,0,<= 40,0,0
31266,<= 31,Private,High School grad,Married,Admin,Husband,White,Male,0,0,<= 40,1,0
31267,(31 - 44],Self-emp-inc,High School grad,Married,White-Collar,Husband,White,Male,0,0,<= 40,1,1
31268,> 44,Private,Dropout,Married,Blue-Collar,Wife,White,Female,Low,0,<= 40,0,0
31269,<= 31,Private,High School grad,Never-Married,Admin,Not-in-family,White,Female,0,0,<= 40,0,0
31270,(31 - 44],Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,> 40,0,0
31271,> 44,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
31272,> 44,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,1,1
31273,<= 31,Private,Associates,Never-Married,Admin,Own-child,White,Female,0,0,<= 40,0,0
31274,> 44,Self-emp-not-inc,Masters,Married,White-Collar,Husband,White,Male,0,High,<= 40,1,1
31275,> 44,State-gov,High School grad,Married,Other,Husband,White,Male,0,0,<= 40,1,0
31276,> 44,Self-emp-inc,Masters,Separated,Sales,Not-in-family,White,Male,0,0,> 40,1,0
31277,(31 - 44],Private,High School grad,Separated,Admin,Unmarried,White,Female,0,0,<= 40,0,0
31278,(31 - 44],Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,> 40,0,0
31279,<= 31,Private,High School grad,Never-Married,Professional,Own-child,White,Female,0,0,<= 40,0,0
31280,<= 31,Private,High School grad,Never-Married,Sales,Own-child,White,Female,0,0,<= 40,0,0
31281,(31 - 44],Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,<= 40,1,0
31282,(31 - 44],Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,0,0,> 40,0,0
31283,(31 - 44],Private,Bachelors,Married,Blue-Collar,Own-child,White,Male,0,0,<= 40,1,0
31284,> 44,Private,High School grad,Separated,Blue-Collar,Unmarried,White,Female,0,0,<= 40,0,0
31285,<= 31,Federal-gov,Bachelors,Never-Married,Other,Not-in-family,White,Female,0,0,<= 40,0,0
31286,> 44,Federal-gov,High School grad,Married,Admin,Husband,White,Male,0,0,<= 40,1,1
31287,<= 31,Private,Bachelors,Never-Married,Professional,Own-child,White,Male,0,0,<= 40,0,0
31288,(31 - 44],Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,0,0,<= 40,0,0
31289,> 44,Private,High School grad,Married,Admin,Husband,White,Male,0,0,<= 40,0,0
31290,(31 - 44],Local-gov,High School grad,Married,White-Collar,Husband,White,Male,0,0,<= 40,0,1
31291,> 44,Private,High School grad,Married,Sales,Husband,White,Male,0,0,<= 40,1,0
31292,(31 - 44],Private,High School grad,Never-Married,Service,Not-in-family,Black,Male,0,0,<= 40,0,0
31293,<= 31,Self-emp-not-inc,Doctorate,Never-Married,Professional,Own-child,White,Female,0,0,> 40,0,0
31294,<= 31,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,> 40,0,0
31295,<= 31,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Female,0,0,<= 40,0,0
31296,> 44,Private,High School grad,Widowed,Blue-Collar,Unmarried,White,Female,0,0,<= 40,0,0
31297,<= 31,Federal-gov,Bachelors,Never-Married,Other,Not-in-family,Other,Male,0,0,> 40,0,0
31298,<= 31,Local-gov,Bachelors,Never-Married,Professional,Not-in-family,White,Female,0,0,> 40,0,0
31299,(31 - 44],Private,High School grad,Married,Other,Husband,White,Male,0,0,> 40,0,0
31300,<= 31,Federal-gov,Bachelors,Never-Married,Professional,Not-in-family,White,Female,0,0,<= 40,0,0
31301,> 44,Private,Bachelors,Separated,Other,Not-in-family,White,Female,0,0,<= 40,0,0
31302,(31 - 44],State-gov,Bachelors,Separated,Professional,Not-in-family,White,Male,0,0,<= 40,0,0
31303,(31 - 44],Private,High School grad,Separated,Service,Not-in-family,White,Female,0,0,<= 40,0,0
31304,> 44,Private,Dropout,Married,Service,Husband,White,Male,0,0,<= 40,0,0
31305,(31 - 44],Local-gov,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
31306,(31 - 44],Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,0,0,> 40,0,0
31307,> 44,Private,Dropout,Married,Admin,Husband,White,Male,0,0,<= 40,0,0
31308,<= 31,Private,High School grad,Never-Married,Admin,Own-child,White,Female,0,0,<= 40,0,0
31309,(31 - 44],Federal-gov,Prof-School,Never-Married,Professional,Not-in-family,Asian-Pac-Islander,Female,High,0,> 40,1,1
31310,> 44,Local-gov,Masters,Separated,Other,Not-in-family,Black,Male,0,0,> 40,1,0
31311,> 44,Private,Doctorate,Married,Professional,Husband,Asian-Pac-Islander,Male,0,High,<= 40,1,1
31312,> 44,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,> 40,0,0
31313,(31 - 44],Private,Bachelors,Never-Married,Admin,Not-in-family,White,Female,0,0,<= 40,0,0
31314,(31 - 44],Private,Dropout,Separated,Blue-Collar,Not-in-family,White,Male,0,0,<= 40,0,0
31315,> 44,Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,> 40,1,0
31316,(31 - 44],Private,Associates,Never-Married,Admin,Not-in-family,White,Female,0,0,<= 40,0,0
31317,> 44,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
31318,> 44,Private,High School grad,Married,Sales,Husband,White,Male,0,0,<= 40,0,0
31319,> 44,Federal-gov,Associates,Married,White-Collar,Husband,White,Male,High,0,> 40,1,1
31320,> 44,Private,High School grad,Separated,Admin,Unmarried,White,Female,0,0,> 40,0,0
31321,<= 31,State-gov,High School grad,Married,Professional,Husband,White,Male,0,0,<= 40,0,0
31322,(31 - 44],Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,> 40,1,1
31323,<= 31,Private,High School grad,Married,Blue-Collar,Wife,White,Female,Low,0,<= 40,0,0
31324,<= 31,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,> 40,0,0
31325,(31 - 44],Private,Masters,Separated,Professional,Own-child,White,Female,0,0,> 40,1,0
31326,<= 31,Private,High School grad,Married,Admin,Husband,White,Male,0,0,<= 40,0,0
31327,<= 31,Private,Bachelors,Never-Married,Sales,Not-in-family,Black,Female,0,0,<= 40,0,0
31328,> 44,Local-gov,Bachelors,Married,Professional,Husband,Black,Male,0,0,<= 40,0,1
31329,(31 - 44],Private,High School grad,Married,Admin,Husband,White,Male,0,0,> 40,0,0
31330,(31 - 44],Private,High School grad,Separated,Service,Unmarried,Black,Female,0,0,<= 40,0,0
31331,(31 - 44],Private,High School grad,Separated,Service,Not-in-family,Black,Female,0,0,<= 40,0,0
31332,<= 31,Private,Dropout,Never-Married,Blue-Collar,Other-relative,White,Male,0,0,<= 40,0,0
31333,> 44,Private,Bachelors,Separated,Professional,Unmarried,White,Female,0,0,<= 40,0,0
31334,> 44,Private,Bachelors,Never-Married,Blue-Collar,Not-in-family,White,Male,High,0,> 40,1,1
31335,(31 - 44],Private,Dropout,Separated,Admin,Unmarried,White,Female,0,0,<= 40,0,0
31336,> 44,Private,Dropout,Separated,Sales,Not-in-family,White,Female,0,0,<= 40,0,0
31337,(31 - 44],Private,Dropout,Married,Professional,Husband,White,Male,0,0,<= 40,1,0
31338,(31 - 44],Private,Bachelors,Married,Professional,Husband,White,Male,0,0,> 40,1,1
31339,> 44,Private,High School grad,Married,Blue-Collar,Wife,Asian-Pac-Islander,Female,0,0,<= 40,0,0
31340,> 44,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
31341,> 44,Private,Bachelors,Separated,Other,Unmarried,White,Female,0,0,<= 40,0,0
31342,> 44,State-gov,High School grad,Married,Sales,Husband,White,Male,0,0,<= 40,0,0
31343,<= 31,Private,Associates,Never-Married,Admin,Own-child,White,Female,0,0,<= 40,0,0
31344,(31 - 44],Local-gov,High School grad,Married,White-Collar,Husband,White,Male,0,0,<= 40,1,1
31345,> 44,Private,Bachelors,Widowed,Professional,Not-in-family,White,Female,0,0,<= 40,0,0
31346,> 44,Local-gov,Dropout,Never-Married,Service,Not-in-family,White,Male,0,0,<= 40,0,0
31347,(31 - 44],Local-gov,High School grad,Married,Other,Husband,White,Male,0,0,<= 40,0,0
31348,(31 - 44],Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,> 40,1,1
31349,<= 31,Private,High School grad,Married,Admin,Wife,White,Female,Low,0,<= 40,1,1
31350,(31 - 44],Self-emp-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,0,0
31351,(31 - 44],Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,> 40,0,0
31352,> 44,Self-emp-not-inc,High School grad,Separated,White-Collar,Not-in-family,Amer-Indian-Eskimo,Female,0,0,<= 40,0,0
31353,> 44,Self-emp-inc,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,> 40,0,0
31354,> 44,Private,High School grad,Separated,Professional,Unmarried,White,Female,0,Low,<= 40,0,0
31355,<= 31,Private,High School grad,Married,Other,Husband,White,Male,0,0,<= 40,0,0
31356,(31 - 44],Private,High School grad,Separated,White-Collar,Not-in-family,White,Female,0,0,<= 40,0,0
31357,(31 - 44],Private,High School grad,Separated,Professional,Not-in-family,White,Female,0,0,<= 40,0,0
31358,<= 31,State-gov,High School grad,Never-Married,Service,Not-in-family,Black,Female,0,0,<= 40,0,0
31359,(31 - 44],Local-gov,High School grad,Never-Married,Blue-Collar,Other-relative,Amer-Indian-Eskimo,Male,0,0,<= 40,0,0
31360,(31 - 44],Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,> 40,0,0
31361,> 44,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,1,0
31362,> 44,Private,High School grad,Separated,Professional,Not-in-family,White,Female,0,0,<= 40,0,0
31363,<= 31,Private,High School grad,Married,Service,Husband,White,Male,0,0,<= 40,0,0
31364,(31 - 44],Private,High School grad,Never-Married,Admin,Unmarried,Asian-Pac-Islander,Female,0,0,<= 40,0,0
31365,> 44,Private,High School grad,Married,Sales,Husband,White,Male,Low,0,<= 40,0,0
31366,> 44,Private,Bachelors,Married,Sales,Husband,White,Male,0,0,> 40,1,1
31367,<= 31,Private,Associates,Never-Married,Sales,Own-child,White,Female,0,0,> 40,0,0
31368,> 44,Self-emp-inc,Bachelors,Separated,Sales,Not-in-family,White,Female,0,0,> 40,0,0
31369,(31 - 44],Private,High School grad,Never-Married,White-Collar,Not-in-family,White,Female,0,0,> 40,0,0
31370,<= 31,Private,Associates,Married,Sales,Husband,White,Male,0,0,> 40,0,1
31371,> 44,State-gov,Associates,Widowed,Professional,Not-in-family,White,Female,0,0,<= 40,0,0
31372,(31 - 44],Local-gov,High School grad,Married,Admin,Husband,White,Male,0,0,<= 40,0,0
31373,(31 - 44],Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,<= 40,1,1
31374,<= 31,Private,High School grad,Never-Married,Other,Not-in-family,White,Male,0,0,> 40,0,0
31375,<= 31,Private,High School grad,Never-Married,Service,Not-in-family,White,Male,0,0,> 40,0,0
31376,<= 31,Private,High School grad,Married,Admin,Wife,White,Female,0,0,> 40,1,0
31377,(31 - 44],Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,> 40,0,0
31378,> 44,Self-emp-inc,Dropout,Widowed,Sales,Not-in-family,White,Male,High,0,> 40,1,1
31379,> 44,Private,Dropout,Never-Married,Service,Not-in-family,White,Male,0,0,> 40,0,0
31380,<= 31,Self-emp-not-inc,Dropout,Never-Married,Service,Other-relative,White,Female,0,0,> 40,0,0
31381,> 44,Self-emp-inc,Bachelors,Married,White-Collar,Husband,White,Male,Low,0,> 40,1,1
31382,> 44,Self-emp-inc,High School grad,Separated,Other,Not-in-family,White,Male,0,0,> 40,0,0
