race,sex,LSAT,UGPA,ZFYA,rank
White,Female,36.0,3.2,-0.78,17906
White,Female,44.0,3.5,-0.78,17907
White,Male,40.0,3.6,-0.78,17908
White,Male,38.0,2.6,-0.78,17909
White,Male,40.0,3.7,-0.78,17910
Black,Female,22.5,2.7,-0.78,17911
White,Male,40.0,3.1,-0.78,17912
White,Female,31.0,3.2,-0.78,17913
White,Female,30.0,3.2,-0.78,17914
White,Female,33.0,3.1,-0.78,17915
White,Male,41.0,3.2,-0.78,17916
White,Male,30.7,2.6,-0.78,17917
White,Male,32.0,3.0,-0.78,17918
White,Male,33.0,3.8,-0.78,17919
White,Female,36.0,2.9,-0.78,17920
White,Female,44.0,3.3,-0.78,17921
White,Male,39.0,3.3,-0.78,17922
Mexican,Female,38.0,3.0,-0.78,17923
White,Female,40.0,4.0,-0.78,17924
White,Female,33.0,2.3,-0.78,17925
White,Male,39.0,3.4,-0.78,17926
White,Female,35.0,3.0,-0.78,17927
White,Female,39.3,3.7,-0.78,17928
White,Female,40.0,2.6,-0.78,17929
White,Female,33.0,3.1,-0.78,17930
Asian,Male,39.5,3.4,-0.78,17931
Hispanic,Female,41.0,3.1,-0.78,17932
White,Male,41.0,3.9,-0.78,17933
White,Male,44.0,3.5,-0.78,17934
White,Female,27.0,3.3,-0.78,17935
White,Male,43.0,3.6,-0.78,17936
White,Female,45.0,3.6,-0.78,17937
White,Male,42.0,3.6,-0.78,17938
Black,Male,40.0,2.5,-0.78,17939
White,Male,40.0,3.2,-0.78,17940
White,Male,32.0,3.3,-0.78,17941
White,Male,40.0,3.8,-0.78,17942
White,Female,40.0,3.3,-0.78,17943
White,Male,33.0,2.7,-0.78,17944
White,Female,34.0,3.4,-0.78,17945
White,Male,39.0,3.0,-0.78,17946
Asian,Male,43.0,3.7,-0.78,17947
Asian,Male,34.0,3.1,-0.78,17948
White,Male,32.0,2.5,-0.78,17949
White,Female,32.5,3.1,-0.78,17950
White,Male,45.0,3.9,-0.78,17951
White,Male,42.0,3.8,-0.78,17952
Asian,Female,44.0,3.6,-0.78,17953
White,Male,46.0,3.5,-0.78,17954
White,Female,36.0,3.5,-0.78,17955
White,Male,30.0,3.6,-0.79,17956
White,Female,37.0,3.2,-0.79,17957
White,Female,32.3,2.5,-0.79,17958
White,Male,40.0,2.9,-0.79,17959
White,Male,40.0,3.2,-0.79,17960
White,Female,35.0,2.8,-0.79,17961
White,Female,40.0,3.6,-0.79,17962
White,Male,45.0,3.7,-0.79,17963
Hispanic,Female,34.0,3.3,-0.79,17964
White,Female,41.0,2.8,-0.79,17965
White,Female,37.0,3.7,-0.79,17966
White,Male,39.0,3.5,-0.79,17967
White,Female,32.0,3.5,-0.79,17968
Black,Female,33.0,2.6,-0.79,17969
White,Female,31.0,3.6,-0.79,17970
White,Female,35.0,3.4,-0.79,17971
Hispanic,Male,27.5,2.4,-0.79,17972
Mexican,Female,31.0,2.8,-0.79,17973
Hispanic,Female,37.5,3.1,-0.79,17974
White,Male,38.0,2.8,-0.79,17975
White,Male,38.0,3.5,-0.79,17976
White,Male,38.0,2.9,-0.79,17977
White,Female,33.0,3.0,-0.79,17978
White,Female,41.0,3.3,-0.79,17979
White,Male,33.0,2.9,-0.79,17980
White,Male,36.5,3.3,-0.79,17981
White,Male,46.0,3.8,-0.79,17982
White,Male,32.5,2.9,-0.79,17983
White,Male,35.0,3.7,-0.79,17984
Other,Female,32.0,2.7,-0.79,17985
Mexican,Female,30.5,3.1,-0.79,17986
Hispanic,Female,34.0,3.5,-0.79,17987
White,Male,40.0,3.0,-0.79,17988
White,Male,38.0,3.0,-0.79,17989
White,Male,45.0,3.6,-0.79,17990
White,Male,38.0,2.8,-0.79,17991
White,Male,30.0,3.0,-0.79,17992
White,Male,30.0,2.8,-0.79,17993
Other,Male,32.0,3.2,-0.79,17994
White,Male,42.0,3.3,-0.79,17995
Black,Female,28.0,3.3,-0.79,17996
White,Male,42.0,3.0,-0.79,17997
White,Male,43.0,3.2,-0.79,17998
Hispanic,Male,38.0,3.7,-0.79,17999
White,Female,40.5,3.2,-0.79,18000
White,Male,36.0,3.7,-0.79,18001
White,Female,42.0,3.4,-0.79,18002
Black,Female,26.0,3.6,-0.79,18003
White,Male,44.0,3.1,-0.79,18004
Amerindian,Male,34.0,2.6,-0.79,18005
Asian,Male,28.0,2.2,-0.79,18006
White,Female,35.0,3.4,-0.79,18007
Black,Female,27.0,3.1,-0.79,18008
White,Female,27.5,3.1,-0.79,18009
Asian,Male,37.0,3.5,-0.79,18010
White,Male,28.0,2.7,-0.79,18011
White,Female,32.0,2.4,-0.79,18012
White,Female,33.0,3.6,-0.79,18013
White,Female,35.0,3.6,-0.79,18014
White,Male,38.0,2.4,-0.79,18015
Hispanic,Male,23.3,2.8,-0.79,18016
Black,Female,15.7,2.3,-0.79,18017
Black,Female,22.0,2.2,-0.79,18018
White,Male,39.0,3.3,-0.79,18019
Mexican,Male,36.0,3.1,-0.79,18020
White,Female,34.0,3.8,-0.79,18021
Black,Male,22.5,1.9,-0.79,18022
White,Male,32.0,2.4,-0.8,18023
White,Female,37.5,3.2,-0.8,18024
White,Male,41.0,3.6,-0.8,18025
White,Female,32.5,3.8,-0.8,18026
White,Male,32.0,3.3,-0.8,18027
White,Male,39.0,3.2,-0.8,18028
White,Male,37.0,2.5,-0.8,18029
Other,Female,30.5,3.1,-0.8,18030
White,Female,36.0,3.5,-0.8,18031
White,Male,40.0,3.9,-0.8,18032
Other,Male,33.5,3.3,-0.8,18033
Black,Female,25.5,2.4,-0.8,18034
White,Male,33.0,3.2,-0.8,18035
White,Female,43.0,3.3,-0.8,18036
White,Female,40.0,3.1,-0.8,18037
White,Male,40.0,3.4,-0.8,18038
White,Female,31.0,3.6,-0.8,18039
White,Female,31.0,3.6,-0.8,18040
White,Male,47.0,4.0,-0.8,18041
White,Female,37.0,2.9,-0.8,18042
Puertorican,Male,37.0,3.5,-0.8,18043
White,Male,37.0,3.0,-0.8,18044
Black,Female,32.0,3.8,-0.8,18045
White,Male,37.0,2.3,-0.8,18046
Asian,Female,43.0,3.4,-0.8,18047
White,Male,37.0,3.0,-0.8,18048
White,Female,36.5,3.4,-0.8,18049
White,Male,34.0,2.1,-0.8,18050
Hispanic,Female,31.0,3.5,-0.8,18051
Asian,Female,31.0,3.7,-0.8,18052
Amerindian,Male,24.0,2.6,-0.8,18053
White,Male,38.0,3.7,-0.8,18054
White,Male,33.0,3.1,-0.8,18055
White,Male,42.0,3.6,-0.8,18056
Black,Female,20.0,2.5,-0.8,18057
White,Male,36.0,3.0,-0.8,18058
White,Female,37.0,3.5,-0.8,18059
White,Male,40.0,3.7,-0.8,18060
White,Male,33.0,3.4,-0.8,18061
White,Male,39.0,2.8,-0.8,18062
White,Male,40.0,3.1,-0.8,18063
White,Female,33.0,3.1,-0.8,18064
White,Female,39.0,3.2,-0.8,18065
Mexican,Female,38.0,2.6,-0.8,18066
White,Male,30.0,3.2,-0.8,18067
White,Female,41.0,3.5,-0.8,18068
White,Male,37.0,3.1,-0.8,18069
White,Male,35.0,2.6,-0.8,18070
Black,Male,32.0,2.6,-0.8,18071
Asian,Female,35.0,3.1,-0.8,18072
White,Male,36.0,2.9,-0.8,18073
White,Male,33.0,3.2,-0.8,18074
White,Male,35.0,3.0,-0.8,18075
White,Female,37.0,2.6,-0.8,18076
White,Male,41.0,2.9,-0.8,18077
White,Female,33.0,2.7,-0.8,18078
White,Male,35.0,2.9,-0.8,18079
White,Female,34.0,3.7,-0.8,18080
Asian,Female,39.0,3.1,-0.8,18081
White,Female,37.0,3.1,-0.8,18082
Black,Male,19.0,3.0,-0.8,18083
White,Female,37.0,2.2,-0.8,18084
White,Female,36.0,3.7,-0.8,18085
White,Male,36.0,3.0,-0.8,18086
White,Female,39.0,3.6,-0.8,18087
White,Male,36.0,2.9,-0.8,18088
White,Male,34.5,3.1,-0.8,18089
Amerindian,Male,29.0,1.9,-0.81,18090
White,Female,35.0,2.8,-0.81,18091
White,Male,38.0,3.7,-0.81,18092
White,Female,42.0,3.5,-0.81,18093
Asian,Male,28.0,3.4,-0.81,18094
Mexican,Male,36.0,2.7,-0.81,18095
White,Female,36.0,3.6,-0.81,18096
White,Male,36.0,2.9,-0.81,18097
White,Female,41.0,3.7,-0.81,18098
White,Female,36.0,3.1,-0.81,18099
White,Male,42.0,2.8,-0.81,18100
Other,Male,34.0,3.1,-0.81,18101
White,Female,37.0,3.1,-0.81,18102
White,Female,32.0,3.2,-0.81,18103
White,Female,37.0,2.9,-0.81,18104
White,Female,35.0,3.9,-0.81,18105
Mexican,Male,32.0,3.0,-0.81,18106
White,Male,40.0,2.5,-0.81,18107
White,Male,38.0,2.8,-0.81,18108
White,Male,34.0,3.1,-0.81,18109
White,Male,38.0,3.8,-0.81,18110
White,Male,33.0,3.6,-0.81,18111
Asian,Female,36.0,2.8,-0.81,18112
White,Female,31.0,3.5,-0.81,18113
White,Female,40.0,3.3,-0.81,18114
White,Male,41.0,3.3,-0.81,18115
White,Female,36.0,3.3,-0.81,18116
White,Male,45.0,2.2,-0.81,18117
White,Male,39.0,3.3,-0.81,18118
White,Female,38.5,3.0,-0.81,18119
Black,Female,34.0,3.2,-0.81,18120
White,Male,43.0,2.5,-0.81,18121
Black,Male,40.0,3.5,-0.81,18122
White,Female,34.0,3.5,-0.81,18123
Black,Female,23.0,2.7,-0.81,18124
White,Male,42.0,2.7,-0.81,18125
White,Male,41.0,2.9,-0.81,18126
Hispanic,Female,33.0,3.1,-0.81,18127
White,Male,36.0,3.0,-0.81,18128
White,Male,39.0,3.5,-0.81,18129
Puertorican,Male,26.5,2.9,-0.81,18130
White,Male,39.0,2.9,-0.81,18131
White,Male,40.0,3.3,-0.81,18132
Black,Female,23.0,2.9,-0.81,18133
White,Female,36.0,3.1,-0.81,18134
White,Male,34.0,3.0,-0.81,18135
Mexican,Female,28.0,3.5,-0.81,18136
White,Female,36.0,3.0,-0.81,18137
White,Male,27.7,2.0,-0.81,18138
White,Female,30.0,3.5,-0.81,18139
White,Male,37.0,2.9,-0.81,18140
Asian,Male,34.0,3.0,-0.81,18141
White,Male,35.0,3.1,-0.81,18142
Mexican,Male,25.0,3.7,-0.81,18143
White,Female,33.0,3.6,-0.81,18144
Black,Male,40.0,2.4,-0.81,18145
White,Male,37.0,2.9,-0.81,18146
White,Male,26.0,3.4,-0.81,18147
Mexican,Female,24.0,3.0,-0.81,18148
White,Male,39.0,2.6,-0.81,18149
White,Female,37.0,3.0,-0.81,18150
White,Male,40.0,3.7,-0.81,18151
White,Male,29.5,3.1,-0.81,18152
White,Female,38.0,3.1,-0.81,18153
White,Male,39.0,3.0,-0.81,18154
White,Male,37.0,2.9,-0.81,18155
White,Female,29.5,3.0,-0.81,18156
White,Male,27.0,3.1,-0.82,18157
White,Female,32.0,2.9,-0.82,18158
White,Female,40.0,3.5,-0.82,18159
White,Male,33.0,3.5,-0.82,18160
White,Male,24.7,3.0,-0.82,18161
Black,Female,40.0,3.0,-0.82,18162
White,Female,38.0,2.8,-0.82,18163
Asian,Female,37.5,3.6,-0.82,18164
White,Female,39.0,3.0,-0.82,18165
Black,Male,33.0,3.3,-0.82,18166
White,Female,38.0,3.2,-0.82,18167
White,Male,30.0,3.7,-0.82,18168
Asian,Male,33.0,3.2,-0.82,18169
White,Male,32.0,2.9,-0.82,18170
White,Male,40.0,2.4,-0.82,18171
White,Male,35.0,3.0,-0.82,18172
White,Female,29.0,2.9,-0.82,18173
White,Male,45.0,3.1,-0.82,18174
White,Female,34.5,3.3,-0.82,18175
White,Female,37.5,2.8,-0.82,18176
Asian,Male,23.0,3.4,-0.82,18177
Mexican,Female,29.0,2.9,-0.82,18178
White,Female,37.0,3.2,-0.82,18179
Black,Male,24.0,2.8,-0.82,18180
White,Male,29.0,3.6,-0.82,18181
White,Male,35.0,2.9,-0.82,18182
White,Male,35.0,1.9,-0.82,18183
White,Male,39.0,2.7,-0.82,18184
Black,Female,42.0,3.0,-0.82,18185
White,Male,37.0,3.3,-0.82,18186
Black,Female,26.0,3.5,-0.82,18187
White,Male,30.5,3.6,-0.82,18188
White,Female,35.0,3.2,-0.82,18189
White,Male,37.0,3.5,-0.82,18190
White,Female,27.0,3.2,-0.82,18191
Asian,Male,40.0,3.0,-0.82,18192
White,Male,33.0,3.0,-0.82,18193
White,Male,42.0,3.1,-0.82,18194
White,Female,32.0,3.3,-0.82,18195
White,Male,32.0,2.9,-0.82,18196
White,Male,40.0,2.5,-0.82,18197
White,Female,42.0,3.8,-0.82,18198
Hispanic,Female,31.0,3.2,-0.82,18199
White,Male,34.0,3.3,-0.82,18200
White,Female,30.0,3.5,-0.83,18201
Other,Male,26.0,3.2,-0.83,18202
White,Female,39.0,3.1,-0.83,18203
White,Female,39.0,3.6,-0.83,18204
White,Female,34.0,3.4,-0.83,18205
White,Male,38.0,3.7,-0.83,18206
White,Male,40.0,3.1,-0.83,18207
Black,Female,31.0,3.6,-0.83,18208
Other,Male,32.0,2.8,-0.83,18209
White,Female,32.5,2.8,-0.83,18210
White,Female,40.0,3.7,-0.83,18211
White,Male,41.0,3.5,-0.83,18212
White,Male,47.0,3.9,-0.83,18213
Mexican,Male,28.0,3.2,-0.83,18214
White,Female,38.0,3.3,-0.83,18215
White,Male,42.0,3.4,-0.83,18216
White,Male,31.0,3.2,-0.83,18217
White,Female,43.0,3.5,-0.83,18218
Asian,Male,40.0,2.8,-0.83,18219
White,Female,42.0,3.2,-0.83,18220
White,Male,34.0,2.9,-0.83,18221
White,Female,36.0,3.1,-0.83,18222
Black,Female,41.0,2.8,-0.83,18223
White,Male,38.0,3.3,-0.83,18224
Mexican,Female,32.0,3.3,-0.83,18225
Black,Female,37.0,3.5,-0.83,18226
White,Female,40.0,3.5,-0.83,18227
White,Female,33.5,3.2,-0.83,18228
White,Male,22.0,3.0,-0.83,18229
White,Male,31.5,3.0,-0.83,18230
White,Female,35.0,3.1,-0.83,18231
White,Female,34.0,3.0,-0.83,18232
White,Male,39.0,3.6,-0.83,18233
White,Male,35.0,3.1,-0.83,18234
Black,Male,32.0,3.5,-0.83,18235
White,Male,45.0,3.5,-0.83,18236
Asian,Male,34.5,3.0,-0.83,18237
White,Female,35.0,3.5,-0.83,18238
White,Female,41.0,3.5,-0.83,18239
White,Female,30.5,3.3,-0.83,18240
White,Male,36.0,3.0,-0.83,18241
White,Female,30.5,3.3,-0.83,18242
White,Female,36.0,3.3,-0.83,18243
White,Male,43.0,3.2,-0.83,18244
White,Female,39.0,3.7,-0.83,18245
White,Female,37.0,3.2,-0.83,18246
White,Male,40.0,3.1,-0.83,18247
Black,Female,32.0,2.8,-0.83,18248
White,Male,39.0,3.2,-0.84,18249
Hispanic,Female,29.0,3.6,-0.84,18250
White,Male,31.0,2.9,-0.84,18251
Asian,Female,36.0,3.5,-0.84,18252
White,Female,46.0,3.6,-0.84,18253
White,Male,35.0,2.9,-0.84,18254
White,Female,33.0,3.5,-0.84,18255
White,Female,34.0,3.5,-0.84,18256
White,Male,40.0,3.3,-0.84,18257
White,Male,35.0,3.1,-0.84,18258
Asian,Female,37.0,3.6,-0.84,18259
Asian,Female,32.0,3.5,-0.84,18260
Black,Female,35.0,2.9,-0.84,18261
White,Female,35.0,2.8,-0.84,18262
Hispanic,Male,39.0,2.4,-0.84,18263
White,Male,30.0,3.2,-0.84,18264
Mexican,Male,35.0,3.3,-0.84,18265
White,Female,45.0,3.7,-0.84,18266
White,Male,42.0,3.4,-0.84,18267
White,Male,36.0,3.1,-0.84,18268
White,Male,39.0,2.7,-0.84,18269
Asian,Male,28.5,2.4,-0.84,18270
White,Female,36.5,3.3,-0.84,18271
White,Female,34.0,2.7,-0.84,18272
White,Male,38.0,2.5,-0.84,18273
White,Female,29.5,2.9,-0.84,18274
White,Male,43.0,3.3,-0.84,18275
White,Female,36.0,3.2,-0.84,18276
Asian,Female,34.0,2.8,-0.84,18277
Hispanic,Female,35.5,3.4,-0.84,18278
White,Male,24.5,3.6,-0.84,18279
White,Male,37.0,2.9,-0.84,18280
White,Male,45.0,3.9,-0.84,18281
White,Male,39.0,3.4,-0.84,18282
White,Male,32.0,3.2,-0.84,18283
White,Female,41.0,3.6,-0.84,18284
White,Male,48.0,3.8,-0.84,18285
Hispanic,Female,42.0,3.5,-0.84,18286
White,Male,38.0,3.1,-0.84,18287
White,Female,38.0,3.2,-0.84,18288
White,Female,43.0,3.8,-0.84,18289
White,Female,40.0,3.7,-0.84,18290
White,Male,39.0,3.1,-0.84,18291
White,Female,48.0,3.3,-0.84,18292
Black,Male,26.0,3.1,-0.84,18293
White,Male,48.0,3.6,-0.84,18294
White,Male,41.0,3.1,-0.84,18295
Black,Female,21.0,2.9,-0.84,18296
Mexican,Male,48.0,3.2,-0.84,18297
White,Male,38.0,2.6,-0.84,18298
White,Male,41.0,3.2,-0.84,18299
White,Female,42.0,3.5,-0.84,18300
White,Male,38.0,3.7,-0.84,18301
Hispanic,Male,29.0,2.4,-0.84,18302
White,Female,36.0,3.4,-0.84,18303
White,Male,41.0,3.7,-0.84,18304
Black,Female,32.5,3.5,-0.84,18305
White,Male,43.0,3.6,-0.84,18306
Asian,Male,41.0,3.8,-0.84,18307
White,Female,37.0,3.4,-0.84,18308
White,Female,28.0,3.6,-0.84,18309
White,Male,26.3,2.3,-0.84,18310
White,Female,32.0,3.0,-0.84,18311
Black,Male,37.0,3.6,-0.84,18312
Asian,Male,32.0,3.1,-0.84,18313
Mexican,Male,30.0,2.7,-0.84,18314
White,Female,29.5,3.8,-0.84,18315
White,Male,43.0,3.2,-0.84,18316
White,Male,42.0,3.2,-0.84,18317
White,Male,33.0,3.1,-0.84,18318
White,Male,36.0,3.3,-0.84,18319
White,Male,42.0,3.6,-0.84,18320
Asian,Female,27.0,2.9,-0.84,18321
Mexican,Male,33.0,3.0,-0.84,18322
Hispanic,Male,26.0,2.7,-0.84,18323
White,Female,42.0,3.3,-0.84,18324
White,Female,34.0,3.2,-0.84,18325
White,Female,39.0,2.9,-0.84,18326
White,Male,35.0,3.3,-0.85,18327
White,Female,35.0,2.8,-0.85,18328
White,Male,36.5,3.6,-0.85,18329
White,Male,32.0,2.3,-0.85,18330
Black,Male,28.0,3.1,-0.85,18331
White,Male,34.0,3.0,-0.85,18332
White,Female,24.0,2.5,-0.85,18333
Black,Female,32.0,3.2,-0.85,18334
Black,Female,25.0,2.4,-0.85,18335
Black,Female,32.0,3.7,-0.85,18336
Black,Female,23.5,3.4,-0.85,18337
Hispanic,Female,32.0,3.1,-0.85,18338
White,Male,36.0,3.4,-0.85,18339
White,Male,35.5,3.4,-0.85,18340
White,Female,36.0,3.6,-0.85,18341
Asian,Male,44.0,2.6,-0.85,18342
White,Female,33.0,2.9,-0.85,18343
White,Female,33.0,3.2,-0.85,18344
Black,Male,35.0,3.0,-0.85,18345
White,Male,36.0,3.2,-0.85,18346
White,Male,34.0,3.1,-0.85,18347
Hispanic,Female,34.0,3.6,-0.85,18348
White,Male,46.0,3.5,-0.85,18349
Black,Female,40.0,2.9,-0.85,18350
White,Male,47.0,3.4,-0.85,18351
White,Female,41.0,3.4,-0.85,18352
Mexican,Female,29.7,3.1,-0.85,18353
White,Female,31.0,3.0,-0.85,18354
White,Male,37.0,2.7,-0.85,18355
White,Female,43.0,3.5,-0.85,18356
White,Male,36.0,3.1,-0.85,18357
White,Male,34.0,3.7,-0.85,18358
White,Male,37.0,3.1,-0.85,18359
White,Female,43.0,3.5,-0.85,18360
White,Female,46.0,3.8,-0.85,18361
White,Female,48.0,3.8,-0.85,18362
Asian,Male,45.0,3.8,-0.85,18363
White,Male,45.0,3.9,-0.85,18364
Black,Female,21.0,2.6,-0.85,18365
White,Female,47.0,3.4,-0.85,18366
White,Female,31.0,3.0,-0.85,18367
Puertorican,Female,34.0,2.4,-0.85,18368
Asian,Female,43.0,3.7,-0.85,18369
White,Male,42.0,3.8,-0.85,18370
White,Female,32.0,2.8,-0.85,18371
Puertorican,Female,27.5,2.8,-0.85,18372
White,Female,36.0,2.6,-0.85,18373
White,Female,37.5,3.7,-0.85,18374
White,Female,40.0,3.3,-0.85,18375
White,Female,37.0,3.2,-0.85,18376
White,Female,39.0,3.3,-0.85,18377
White,Female,46.0,3.2,-0.85,18378
White,Female,35.0,2.5,-0.85,18379
White,Male,43.0,3.7,-0.85,18380
White,Male,40.0,3.1,-0.85,18381
White,Female,32.0,3.7,-0.85,18382
White,Female,35.0,3.5,-0.85,18383
White,Male,46.0,3.7,-0.85,18384
Black,Male,29.0,3.7,-0.85,18385
White,Male,36.0,3.4,-0.85,18386
White,Male,35.0,3.7,-0.85,18387
White,Male,34.0,3.8,-0.85,18388
White,Female,35.0,2.6,-0.85,18389
Black,Male,39.0,3.1,-0.86,18390
White,Male,34.0,3.0,-0.86,18391
White,Female,45.0,3.8,-0.86,18392
White,Male,28.0,3.6,-0.86,18393
White,Female,35.0,2.9,-0.86,18394
White,Female,32.0,3.5,-0.86,18395
Black,Female,28.0,3.0,-0.86,18396
White,Male,35.0,3.0,-0.86,18397
White,Male,32.0,2.5,-0.86,18398
Asian,Male,37.0,3.0,-0.86,18399
Hispanic,Male,34.0,3.3,-0.86,18400
White,Male,30.0,2.9,-0.86,18401
White,Female,37.0,2.8,-0.86,18402
White,Female,33.0,3.5,-0.86,18403
White,Male,46.0,2.9,-0.86,18404
White,Female,41.0,3.4,-0.86,18405
White,Male,32.0,3.5,-0.86,18406
White,Female,41.0,3.3,-0.86,18407
White,Female,35.0,3.2,-0.86,18408
White,Female,28.5,2.4,-0.86,18409
Mexican,Male,22.0,2.5,-0.86,18410
White,Male,41.0,3.4,-0.86,18411
White,Male,42.0,3.5,-0.86,18412
White,Male,37.0,3.1,-0.86,18413
Mexican,Male,35.0,2.9,-0.86,18414
Black,Female,39.0,3.4,-0.86,18415
White,Male,36.0,3.2,-0.86,18416
White,Female,41.0,3.5,-0.86,18417
White,Male,42.0,3.1,-0.86,18418
White,Male,42.0,3.8,-0.86,18419
White,Male,28.5,3.8,-0.86,18420
White,Male,43.0,3.4,-0.86,18421
White,Male,35.0,2.0,-0.86,18422
Asian,Female,39.0,3.7,-0.86,18423
White,Female,47.0,2.2,-0.86,18424
Asian,Male,31.0,3.4,-0.86,18425
White,Female,38.0,3.9,-0.86,18426
Asian,Female,39.0,3.6,-0.86,18427
Asian,Female,43.0,3.5,-0.86,18428
White,Female,38.0,4.0,-0.86,18429
Asian,Female,35.0,3.4,-0.86,18430
Black,Male,43.0,2.4,-0.86,18431
White,Female,34.0,3.4,-0.86,18432
Mexican,Male,37.0,3.2,-0.86,18433
White,Female,37.0,3.1,-0.86,18434
Puertorican,Male,34.0,2.8,-0.86,18435
Black,Male,30.0,2.5,-0.86,18436
White,Female,33.0,2.6,-0.86,18437
White,Male,35.0,2.9,-0.86,18438
Other,Male,41.0,3.1,-0.86,18439
White,Female,32.5,2.7,-0.86,18440
White,Male,33.5,2.9,-0.86,18441
White,Female,31.0,3.3,-0.86,18442
White,Male,37.0,3.4,-0.86,18443
White,Male,43.0,2.4,-0.86,18444
White,Female,34.0,3.4,-0.86,18445
White,Male,37.0,2.9,-0.86,18446
Black,Male,29.0,2.6,-0.86,18447
White,Female,32.0,3.8,-0.86,18448
Black,Female,35.0,2.8,-0.87,18449
White,Female,37.0,2.9,-0.87,18450
White,Male,41.0,2.7,-0.87,18451
Asian,Male,29.0,2.4,-0.87,18452
White,Male,36.0,3.5,-0.87,18453
White,Male,36.0,3.1,-0.87,18454
White,Female,44.0,3.3,-0.87,18455
White,Male,36.5,3.5,-0.87,18456
White,Male,30.0,3.2,-0.87,18457
Mexican,Male,32.0,3.3,-0.87,18458
White,Female,43.0,2.5,-0.87,18459
Asian,Female,40.0,3.6,-0.87,18460
White,Female,38.0,3.3,-0.87,18461
Asian,Female,43.0,3.6,-0.87,18462
White,Male,41.0,3.8,-0.87,18463
White,Male,34.0,3.8,-0.87,18464
White,Female,30.7,2.7,-0.87,18465
Mexican,Female,38.0,3.4,-0.87,18466
White,Female,39.0,3.6,-0.87,18467
White,Male,35.0,3.0,-0.87,18468
White,Female,34.0,2.9,-0.87,18469
White,Female,37.5,2.8,-0.87,18470
White,Male,32.0,2.9,-0.87,18471
White,Male,37.0,2.7,-0.87,18472
White,Male,41.0,3.1,-0.87,18473
White,Male,31.3,3.0,-0.87,18474
White,Male,40.0,2.7,-0.87,18475
White,Female,35.0,3.4,-0.87,18476
Black,Male,23.0,3.1,-0.87,18477
White,Female,32.0,3.4,-0.87,18478
White,Male,36.0,3.0,-0.87,18479
White,Female,31.0,3.3,-0.87,18480
White,Male,37.0,3.7,-0.87,18481
White,Female,32.0,3.3,-0.87,18482
Other,Female,42.0,3.7,-0.87,18483
Black,Female,39.0,2.9,-0.87,18484
White,Female,37.0,3.2,-0.87,18485
White,Male,37.0,3.2,-0.87,18486
White,Male,40.0,3.4,-0.87,18487
White,Male,32.0,3.9,-0.88,18488
Black,Male,20.5,1.9,-0.88,18489
White,Female,36.0,3.1,-0.88,18490
White,Female,36.5,2.8,-0.88,18491
Black,Male,22.0,2.9,-0.88,18492
White,Female,46.0,3.8,-0.88,18493
White,Female,29.3,3.2,-0.88,18494
Asian,Male,30.0,2.9,-0.88,18495
White,Male,32.0,2.7,-0.88,18496
White,Male,33.0,3.5,-0.88,18497
Mexican,Female,25.0,3.2,-0.88,18498
White,Male,40.0,3.1,-0.88,18499
Black,Male,30.0,2.5,-0.88,18500
White,Female,36.5,3.4,-0.88,18501
Black,Male,39.0,2.3,-0.88,18502
White,Male,42.0,3.4,-0.88,18503
Asian,Female,37.5,3.4,-0.88,18504
White,Male,38.0,3.4,-0.88,18505
White,Female,44.0,3.9,-0.88,18506
White,Female,40.0,3.7,-0.88,18507
White,Female,44.0,3.2,-0.88,18508
Hispanic,Female,36.0,3.7,-0.88,18509
White,Female,31.5,3.0,-0.88,18510
White,Female,37.0,3.8,-0.88,18511
White,Male,30.0,3.5,-0.88,18512
White,Female,32.0,2.9,-0.88,18513
Mexican,Female,37.0,2.6,-0.88,18514
White,Female,35.0,3.1,-0.88,18515
White,Male,42.0,3.6,-0.88,18516
White,Male,45.0,3.4,-0.88,18517
White,Male,39.0,3.3,-0.88,18518
White,Female,35.0,3.0,-0.88,18519
Other,Female,32.0,3.5,-0.88,18520
White,Male,33.0,3.5,-0.88,18521
White,Male,35.0,2.4,-0.88,18522
White,Female,36.0,3.6,-0.88,18523
White,Female,34.0,3.4,-0.88,18524
Amerindian,Female,31.0,3.0,-0.88,18525
White,Male,32.0,2.9,-0.88,18526
White,Male,39.0,3.8,-0.88,18527
White,Male,32.0,2.9,-0.88,18528
Black,Female,19.0,3.3,-0.88,18529
White,Female,38.0,3.5,-0.88,18530
White,Female,38.0,2.7,-0.89,18531
White,Female,37.0,3.2,-0.89,18532
White,Male,48.0,3.8,-0.89,18533
Asian,Female,33.0,2.8,-0.89,18534
White,Male,30.5,2.4,-0.89,18535
White,Male,37.0,3.0,-0.89,18536
White,Male,38.0,3.4,-0.89,18537
White,Female,47.0,3.3,-0.89,18538
White,Female,33.0,3.8,-0.89,18539
White,Female,38.0,3.3,-0.89,18540
Asian,Female,27.5,3.0,-0.89,18541
Black,Female,32.0,2.8,-0.89,18542
Black,Female,37.0,2.4,-0.89,18543
White,Male,39.0,3.4,-0.89,18544
Hispanic,Female,28.0,3.6,-0.89,18545
White,Female,40.0,2.9,-0.89,18546
White,Male,36.0,2.9,-0.89,18547
White,Female,31.0,3.3,-0.89,18548
Other,Female,42.0,3.0,-0.89,18549
Puertorican,Female,29.0,3.2,-0.89,18550
Asian,Female,42.0,3.8,-0.89,18551
Black,Male,30.0,2.8,-0.89,18552
White,Female,40.0,3.7,-0.89,18553
